Code Station,N° article,mois_periode,quantite_mois,nb_commandes,mois,annee,num_mois,trimestre,mois_sin,mois_cos,est_t1,est_t4,saison_benin,Lag_1,Lag_3,Lag_12,Rolling_3m,Rolling_6m,Rolling_12m,Rolling_Std_3m,ratio_tendance,StationEncoded,ProduitEncoded,Segment_Optimal
ST0001,A0001,2023-10,79000,4,2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,20000.0,95000.0,20000.0,65000.0,68833.33333333333,57166.66666666666,39686.26966596886,1.137,0,0,Stable
ST0001,A0001,2023-11,70000,4,2023-11-01,2023,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,79000.0,80000.0,24000.0,59666.66666666666,74000.0,62083.333333333336,34355.979586286485,0.9611,0,0,Stable
ST0001,A0001,2023-12,55000,4,2023-12-01,2023,12,4,-2.4492935982947064e-16,1.0,0,1,0,70000.0,20000.0,49000.0,56333.333333333336,68166.66666666667,65916.66666666667,31785.74103797697,0.8546,0,0,Stable
ST0001,A0001,2024-01,55000,5,2024-01-01,2024,1,1,0.4999999999999999,0.8660254037844387,1,0,0,55000.0,79000.0,56000.0,68000.0,66500.0,66416.66666666667,12124.355652982144,1.0238,0,0,Stable
ST0001,A0001,2024-02,105000,7,2024-02-01,2024,2,1,0.8660254037844386,0.5000000000000001,1,0,0,55000.0,70000.0,34000.0,60000.0,59833.333333333336,66333.33333333333,8660.254037844394,0.9045,0,0,Stable
ST0001,A0001,2024-03,87000,5,2024-03-01,2024,3,1,1.0,6.123233995736766e-17,1,0,1,105000.0,55000.0,90000.0,71666.66666666667,64000.0,72250.0,28867.513459481288,0.9919,0,0,Stable
ST0001,A0001,2024-04,93000,5,2024-04-01,2024,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,87000.0,55000.0,48000.0,82333.33333333333,75166.66666666667,72000.0,25324.559884296774,1.1435,0,0,Stable
ST0001,A0001,2024-05,143000,9,2024-05-01,2024,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,93000.0,105000.0,105000.0,95000.0,77500.0,75750.0,9165.151389911687,1.2541,0,0,Stable
ST0001,A0001,2024-06,103000,8,2024-06-01,2024,6,2,1.2246467991473532e-16,-1.0,0,0,2,143000.0,87000.0,65000.0,107666.66666666669,89666.66666666667,78916.66666666667,30746.27348693388,1.3643,0,0,Stable
ST0001,A0001,2024-07,96000,7,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,103000.0,93000.0,95000.0,113000.0,97666.66666666669,82083.33333333333,26457.513110645905,1.3766,0,0,Stable
ST0001,A0001,2024-08,111000,8,2024-08-01,2024,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,96000.0,143000.0,80000.0,114000.0,104500.0,82166.66666666667,25357.444666211934,1.3874,0,0,Stable
ST0001,A0001,2024-09,66000,6,2024-09-01,2024,9,3,-1.0,-1.8369701987210294e-16,0,0,3,111000.0,103000.0,20000.0,103333.33333333331,105500.0,84750.0,7505.553499465136,1.2193,0,0,Stable
ST0001,A0001,2024-10,72000,6,2024-10-01,2024,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,66000.0,96000.0,79000.0,91000.0,102000.0,88583.33333333333,22912.8784747792,1.0273,0,0,Stable
ST0001,A0001,2024-11,105000,11,2024-11-01,2024,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,72000.0,111000.0,70000.0,83000.0,98500.0,88000.0,24433.58344574123,0.9432,0,0,Stable
ST0001,A0001,2024-12,119000,7,2024-12-01,2024,12,4,-2.4492935982947064e-16,1.0,0,1,0,105000.0,66000.0,55000.0,81000.0,92166.66666666669,90916.66666666669,21000.0,0.8909,0,0,Stable
ST0001,A0001,2025-01,81000,7,2025-01-01,2025,1,1,0.4999999999999999,0.8660254037844387,1,0,0,119000.0,72000.0,55000.0,98666.66666666669,94833.33333333331,96250.0,24131.583730317685,1.0251,0,0,Stable
ST0001,A0001,2025-02,95000,8,2025-02-01,2025,2,1,0.8660254037844386,0.5000000000000001,1,0,0,81000.0,105000.0,105000.0,101666.66666666669,92333.33333333331,98416.66666666669,19218.0470738661,1.033,0,0,Stable
ST0001,A0001,2025-03,80000,6,2025-03-01,2025,3,1,1.0,6.123233995736766e-17,1,0,1,95000.0,119000.0,87000.0,98333.33333333331,89666.66666666667,97583.33333333331,19218.0470738661,1.0077,0,0,Stable
ST0001,A0001,2025-04,98000,8,2025-04-01,2025,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,80000.0,81000.0,93000.0,85333.33333333333,92000.0,97000.0,8386.497083606071,0.8797,0,0,Stable
ST0001,A0001,2025-05,78000,9,2025-05-01,2025,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,98000.0,95000.0,143000.0,91000.0,96333.33333333331,97416.66666666669,9643.650760992943,0.9341,0,0,Stable
ST0001,A0001,2025-06,71000,5,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,0,0,2,78000.0,80000.0,103000.0,85333.33333333333,91833.33333333331,92000.0,11015.141094572196,0.9275,0,0,Stable
ST0001,A0001,2025-07,107000,10,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,71000.0,98000.0,96000.0,82333.33333333333,83833.33333333333,89333.33333333333,14011.899704655794,0.9216,0,0,Stable
ST0001,A0001,2025-08,42000,4,2025-08-01,2025,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,107000.0,78000.0,111000.0,85333.33333333333,88166.66666666667,90250.0,19087.51773629387,0.9455,0,0,Stable
ST0001,A0001,2025-09,109000,9,2025-09-01,2025,9,3,-1.0,-1.8369701987210294e-16,0,0,3,42000.0,71000.0,66000.0,73333.33333333333,79333.33333333333,84500.0,32562.75991578928,0.8678,0,0,Stable
ST0001,A0001,2025-10,100000,9,2025-10-01,2025,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,109000.0,107000.0,72000.0,86000.0,84166.66666666667,88083.33333333333,38118.23710509183,0.9763,0,0,Stable
ST0001,A0001,2025-11,114000,10,2025-11-01,2025,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,100000.0,42000.0,105000.0,83666.66666666667,84500.0,90416.66666666669,36363.901514184814,0.9253,0,0,Stable
ST0001,A0001,2025-12,118000,14,2025-12-01,2025,12,4,-2.4492935982947064e-16,1.0,0,1,0,114000.0,109000.0,119000.0,107666.66666666669,90500.0,91166.66666666669,7094.598884597535,1.181,0,0,Stable
ST0002,A0001,2021-03,308000,7,2021-03-01,2021,3,1,1.0,6.123233995736766e-17,1,0,1,237000.0,451000.0,105000.0,273333.3333333333,290333.3333333333,259916.66666666663,162574.08567583375,1.0516,1,0,Stable
ST0002,A0001,2021-04,281000,8,2021-04-01,2021,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,308000.0,132000.0,98000.0,225666.66666666663,288666.6666666667,276833.3333333333,88545.65677283854,0.8152,1,0,Stable
ST0002,A0001,2021-05,210000,6,2021-05-01,2021,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,281000.0,237000.0,270000.0,275333.3333333333,284333.3333333333,292083.3333333333,35837.59664560847,0.9427,1,0,Stable
ST0002,A0001,2021-06,272000,7,2021-06-01,2021,6,2,1.2246467991473532e-16,-1.0,0,0,2,210000.0,308000.0,244000.0,266333.3333333333,269833.3333333333,287083.3333333333,50619.495585528384,0.9277,1,0,Stable
ST0002,A0001,2021-07,288000,8,2021-07-01,2021,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,272000.0,281000.0,355000.0,254333.3333333333,240000.0,289416.6666666667,38656.60788705247,0.8788,1,0,Stable
ST0002,A0001,2021-08,453000,8,2021-08-01,2021,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,288000.0,210000.0,305000.0,256666.66666666663,266000.0,283833.3333333333,41198.70548128092,0.9043,1,0,Stable
ST0002,A0001,2021-09,264000,8,2021-09-01,2021,9,3,-1.0,-1.8369701987210294e-16,0,0,3,453000.0,272000.0,318000.0,337666.6666666667,302000.0,296166.6666666667,100201.46372849712,1.1401,1,0,Stable
ST0002,A0001,2021-10,270000,9,2021-10-01,2021,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,264000.0,288000.0,307000.0,335000.0,294666.6666666667,291666.6666666667,102893.1484599436,1.1486,1,0,Stable
ST0002,A0001,2021-11,294000,12,2021-11-01,2021,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,270000.0,453000.0,297000.0,329000.0,292833.3333333333,288583.3333333333,107429.04635153378,1.14,1,0,Stable
ST0002,A0001,2021-12,287000,10,2021-12-01,2021,12,4,-2.4492935982947064e-16,1.0,0,1,0,294000.0,264000.0,451000.0,276000.0,306833.3333333333,288333.3333333333,15874.507866387305,0.9572,1,0,Stable
ST0002,A0001,2022-01,270000,11,2022-01-01,2022,1,1,0.4999999999999999,0.8660254037844387,1,0,0,287000.0,270000.0,132000.0,283666.6666666667,309333.3333333333,274666.6666666667,12342.3390543821,1.0328,1,0,Stable
ST0002,A0001,2022-02,289000,13,2022-02-01,2022,2,1,0.8660254037844386,0.5000000000000001,1,0,0,270000.0,294000.0,237000.0,283666.6666666667,306333.3333333333,286166.6666666667,12342.3390543821,0.9913,1,0,Stable
ST0002,A0001,2022-03,339000,13,2022-03-01,2022,3,1,1.0,6.123233995736766e-17,1,0,1,289000.0,287000.0,308000.0,282000.0,279000.0,290500.0,10440.30650891019,0.9707,1,0,Stable
ST0002,A0001,2022-04,270000,10,2022-04-01,2022,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,339000.0,270000.0,281000.0,299333.3333333333,291500.0,293083.3333333333,35641.73583501969,1.0213,1,0,Stable
ST0002,A0001,2022-05,296000,8,2022-05-01,2022,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,270000.0,289000.0,210000.0,299333.3333333333,291500.0,292166.6666666667,35641.73583501969,1.0245,1,0,Stable
ST0002,A0001,2022-06,211000,14,2022-06-01,2022,6,2,1.2246467991473532e-16,-1.0,0,0,2,296000.0,339000.0,272000.0,301666.6666666667,291833.3333333333,299333.3333333333,34847.2858818779,1.0078,1,0,Stable
ST0002,A0001,2022-07,230000,10,2022-07-01,2022,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,211000.0,270000.0,288000.0,259000.0,279166.6666666667,294250.0,43554.56348076506,0.8802,1,0,Stable
ST0002,A0001,2022-08,200000,9,2022-08-01,2022,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,230000.0,296000.0,453000.0,245666.66666666663,272500.0,289416.6666666667,44613.1520219467,0.8488,1,0,Stable
ST0002,A0001,2022-09,244000,14,2022-09-01,2022,9,3,-1.0,-1.8369701987210294e-16,0,0,3,200000.0,211000.0,264000.0,213666.66666666663,257666.66666666663,268333.3333333333,15176.736583776055,0.7963,1,0,Stable
ST0002,A0001,2022-10,192000,9,2022-10-01,2022,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,244000.0,230000.0,270000.0,224666.66666666663,241833.3333333333,266666.6666666667,22479.62040011634,0.8425,1,0,Stable
ST0002,A0001,2022-11,237000,9,2022-11-01,2022,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,192000.0,200000.0,294000.0,212000.0,228833.3333333333,260166.66666666663,27999.99999999988,0.8149,1,0,Stable
ST0002,A0001,2022-12,261000,9,2022-12-01,2022,12,4,-2.4492935982947064e-16,1.0,0,1,0,237000.0,244000.0,287000.0,224333.3333333333,219000.0,255416.66666666663,28219.378684395702,0.8783,1,0,Stable
ST0002,A0001,2023-01,181000,8,2023-01-01,2023,1,1,0.4999999999999999,0.8660254037844387,1,0,0,261000.0,192000.0,270000.0,230000.0,227333.3333333333,253250.0,35028.55977627389,0.9082,1,0,Stable
ST0002,A0001,2023-02,176000,9,2023-02-01,2023,2,1,0.8660254037844386,0.5000000000000001,1,0,0,181000.0,237000.0,289000.0,226333.3333333333,219166.66666666663,245833.3333333333,41052.811515575,0.9207,1,0,Stable
ST0002,A0001,2023-03,235000,7,2023-03-01,2023,3,1,1.0,6.123233995736766e-17,1,0,1,176000.0,261000.0,339000.0,206000.0,215166.66666666663,236416.66666666663,47696.96007084722,0.8713,1,0,Stable
ST0002,A0001,2023-04,143000,8,2023-04-01,2023,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,235000.0,181000.0,270000.0,197333.3333333333,213666.66666666663,227750.0,32715.94921950648,0.8664,1,0,Stable
ST0002,A0001,2023-05,145000,5,2023-05-01,2023,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,143000.0,176000.0,296000.0,184666.66666666663,205500.0,217166.66666666663,46608.29682935568,0.8503,1,0,Stable
ST0002,A0001,2023-06,318000,11,2023-06-01,2023,6,2,1.2246467991473532e-16,-1.0,0,0,2,145000.0,235000.0,211000.0,174333.33333333334,190166.66666666663,204583.3333333333,52548.39039716941,0.8521,1,0,Stable
ST0002,A0001,2023-07,284000,12,2023-07-01,2023,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,318000.0,143000.0,230000.0,202000.0,199666.66666666663,213500.0,100463.92387319934,0.9461,1,0,Stable
ST0002,A0001,2023-08,286000,13,2023-08-01,2023,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,284000.0,145000.0,200000.0,249000.0,216833.3333333333,218000.0,91656.96918401784,1.1422,1,0,Stable
ST0002,A0001,2023-09,332000,11,2023-09-01,2023,9,3,-1.0,-1.8369701987210294e-16,0,0,3,286000.0,318000.0,244000.0,296000.0,235166.66666666663,225166.66666666663,19078.784028338712,1.3146,1,0,Stable
ST0002,A0001,2023-10,306000,11,2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,332000.0,284000.0,192000.0,300666.6666666667,251333.3333333333,232500.0,27153.88247255492,1.2932,1,0,Stable
ST0002,A0001,2023-11,237000,8,2023-11-01,2023,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,306000.0,286000.0,237000.0,308000.0,278500.0,242000.0,23065.12518934141,1.2727,1,0,Stable
ST0002,A0001,2023-12,252000,8,2023-12-01,2023,12,4,-2.4492935982947064e-16,1.0,0,1,0,237000.0,332000.0,261000.0,291666.6666666667,293833.3333333333,242000.0,49095.14572066494,1.2052,1,0,Stable
ST0002,A0001,2024-01,208000,9,2024-01-01,2024,1,1,0.4999999999999999,0.8660254037844387,1,0,0,252000.0,306000.0,181000.0,265000.0,282833.3333333333,241250.0,36290.49462324801,1.0984,1,0,Stable
ST0002,A0001,2024-02,115000,4,2024-02-01,2024,2,1,0.8660254037844386,0.5000000000000001,1,0,0,208000.0,237000.0,176000.0,232333.3333333333,270166.6666666667,243500.0,22368.13209307666,0.9541,1,0,Stable
ST0002,A0001,2024-03,163000,7,2024-03-01,2024,3,1,1.0,6.123233995736766e-17,1,0,1,115000.0,252000.0,235000.0,191666.66666666663,241666.66666666663,238416.66666666663,69945.21665799117,0.8039,1,0,Stable
ST0002,A0001,2024-04,155000,8,2024-04-01,2024,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,163000.0,208000.0,143000.0,162000.0,213500.0,232416.66666666663,46508.06381693385,0.697,1,0,Stable
ST0002,A0001,2024-05,183000,9,2024-05-01,2024,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,155000.0,115000.0,145000.0,144333.33333333334,188333.3333333333,233416.66666666663,25716.402029314377,0.6183,1,0,Stable
ST0002,A0001,2024-06,106000,7,2024-06-01,2024,6,2,1.2246467991473532e-16,-1.0,0,0,2,183000.0,163000.0,318000.0,167000.0,179333.33333333334,236583.3333333333,14422.205101855652,0.7059,1,0,Stable
ST0002,A0001,2024-07,181000,10,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,106000.0,155000.0,284000.0,148000.0,155000.0,218916.66666666663,38974.35053981004,0.6761,1,0,Stable
ST0002,A0001,2024-08,142000,10,2024-08-01,2024,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,181000.0,183000.0,286000.0,156666.66666666666,150500.0,210333.3333333333,43890.01405027486,0.7448,1,0,Stable
ST0002,A0001,2024-09,192000,15,2024-09-01,2024,9,3,-1.0,-1.8369701987210294e-16,0,0,3,142000.0,106000.0,332000.0,143000.0,155000.0,198333.3333333333,37509.99866702199,0.721,1,0,Stable
ST0002,A0001,2024-10,207000,8,2024-10-01,2024,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,192000.0,181000.0,306000.0,171666.66666666666,159833.33333333334,186666.66666666663,26274.195198584574,0.9196,1,0,Stable
ST0002,A0001,2024-11,115000,8,2024-11-01,2024,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,207000.0,142000.0,237000.0,180333.3333333333,168500.0,178416.66666666666,34034.296427770096,1.0107,1,0,Stable
ST0002,A0001,2024-12,171000,12,2024-12-01,2024,12,4,-2.4492935982947064e-16,1.0,0,1,0,115000.0,192000.0,252000.0,171333.33333333334,157166.66666666666,168250.0,49359.227438578535,1.0183,1,0,Stable
ST0002,A0001,2025-01,148000,7,2025-01-01,2025,1,1,0.4999999999999999,0.8660254037844387,1,0,0,171000.0,207000.0,208000.0,164333.33333333334,168000.0,161500.0,46360.903068569794,1.0175,1,0,Stable
ST0002,A0001,2025-02,127000,8,2025-02-01,2025,2,1,0.8660254037844386,0.5000000000000001,1,0,0,148000.0,115000.0,115000.0,144666.66666666666,162500.0,156500.0,28148.416178060976,0.9244,1,0,Stable
ST0002,A0001,2025-03,136000,7,2025-03-01,2025,3,1,1.0,6.123233995736766e-17,1,0,1,127000.0,171000.0,163000.0,148666.66666666666,160000.0,157500.0,22007.57445365856,0.9439,1,0,Stable
ST0002,A0001,2025-04,179000,12,2025-04-01,2025,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,136000.0,148000.0,155000.0,137000.0,150666.66666666666,155250.0,10535.65375285233,0.8824,1,0,Stable
ST0002,A0001,2025-05,177000,13,2025-05-01,2025,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,179000.0,127000.0,183000.0,147333.33333333334,146000.0,157250.0,27790.88579612612,0.9369,1,0,Stable
ST0002,A0001,2025-06,135000,7,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,0,0,2,177000.0,136000.0,106000.0,164000.0,156333.33333333334,156750.0,24269.32219902301,1.0462,1,0,Stable
ST0002,A0001,2025-07,143000,8,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,135000.0,179000.0,181000.0,163666.66666666666,150333.33333333334,159166.66666666666,24846.19353811211,1.0283,1,0,Stable
ST0002,A0001,2025-08,174000,11,2025-08-01,2025,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,143000.0,177000.0,142000.0,151666.66666666666,149500.0,156000.0,22300.971578236764,0.9722,1,0,Stable
ST0002,A0001,2025-09,142000,9,2025-09-01,2025,9,3,-1.0,-1.8369701987210294e-16,0,0,3,174000.0,135000.0,192000.0,150666.66666666666,157333.33333333334,158666.66666666666,20599.35274064027,0.9496,1,0,Stable
ST0002,A0001,2025-10,199000,15,2025-10-01,2025,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,142000.0,143000.0,207000.0,153000.0,158333.33333333334,154500.0,18193.40539866,0.9903,1,0,Stable
ST0002,A0001,2025-11,131000,10,2025-11-01,2025,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,199000.0,174000.0,115000.0,171666.66666666666,161666.66666666666,153833.33333333334,28571.547618799443,1.1159,1,0,Stable
ST0002,A0001,2025-12,212000,14,2025-12-01,2025,12,4,-2.4492935982947064e-16,1.0,0,1,0,131000.0,142000.0,171000.0,157333.33333333334,154000.0,155166.66666666666,36501.141534660586,1.014,1,0,Stable
ST0004,A0001,2023-09,54000,7,2023-09-01,2023,9,3,-1.0,-1.8369701987210294e-16,0,0,3,63000.0,55000.0,8000.0,65666.66666666667,46000.0,33666.666666666664,12220.201853215574,1.9504,3,0,Stable
ST0004,A0001,2023-10,72000,8,2023-10-01,2023,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,54000.0,79000.0,17000.0,65333.333333333336,49166.66666666666,37500.0,12662.279942148383,1.7422,3,0,Stable
ST0004,A0001,2023-11,63000,9,2023-11-01,2023,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,72000.0,63000.0,23000.0,63000.0,57000.0,42083.333333333336,9000.0,1.497,3,0,Stable
ST0004,A0001,2023-12,45000,6,2023-12-01,2023,12,4,-2.4492935982947064e-16,1.0,0,1,0,63000.0,54000.0,26000.0,63000.0,64333.333333333336,45416.66666666666,9000.0,1.3871,3,0,Stable
ST0004,A0001,2024-01,36000,6,2024-01-01,2024,1,1,0.4999999999999999,0.8660254037844387,1,0,0,45000.0,72000.0,29000.0,60000.0,62666.66666666666,47000.0,13747.72708486752,1.2766,3,0,Stable
ST0004,A0001,2024-02,38000,7,2024-02-01,2024,2,1,0.8660254037844386,0.5000000000000001,1,0,0,36000.0,63000.0,25000.0,48000.0,55500.0,47583.333333333336,13747.72708486752,1.0087,3,0,Stable
ST0004,A0001,2024-03,35000,7,2024-03-01,2024,3,1,1.0,6.123233995736766e-17,1,0,1,38000.0,45000.0,35000.0,39666.66666666666,51333.333333333336,48666.66666666666,4725.815626252608,0.8151,3,0,Stable
ST0004,A0001,2024-04,42000,8,2024-04-01,2024,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,35000.0,36000.0,25000.0,36333.333333333336,48166.66666666666,48666.66666666666,1527.5252316519427,0.7466,3,0,Stable
ST0004,A0001,2024-05,55000,9,2024-05-01,2024,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,42000.0,38000.0,19000.0,38333.333333333336,43166.66666666666,50083.333333333336,3511.8845842842434,0.7654,3,0,Stable
ST0004,A0001,2024-06,26000,5,2024-06-01,2024,6,2,1.2246467991473532e-16,-1.0,0,0,2,55000.0,35000.0,55000.0,44000.0,41833.333333333336,53083.333333333336,10148.89156509222,0.8289,3,0,Stable
ST0004,A0001,2024-07,36000,6,2024-07-01,2024,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,26000.0,42000.0,79000.0,41000.0,38666.66666666666,50666.66666666666,14525.83904633395,0.8092,3,0,Stable
ST0004,A0001,2024-08,30000,6,2024-08-01,2024,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,36000.0,55000.0,63000.0,39000.0,38666.66666666666,47083.333333333336,14730.919862656236,0.8283,3,0,Stable
ST0004,A0001,2024-09,31000,7,2024-09-01,2024,9,3,-1.0,-1.8369701987210294e-16,0,0,3,30000.0,26000.0,54000.0,30666.666666666668,37333.333333333336,44333.333333333336,5033.222956847167,0.6917,3,0,Stable
ST0004,A0001,2024-10,41000,9,2024-10-01,2024,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,31000.0,36000.0,72000.0,32333.33333333333,36666.66666666666,42416.66666666666,3214.550253664318,0.7623,3,0,Stable
ST0004,A0001,2024-11,32000,5,2024-11-01,2024,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,41000.0,30000.0,63000.0,34000.0,36500.0,39833.333333333336,6082.762530298219,0.8535,3,0,Stable
ST0004,A0001,2024-12,34000,7,2024-12-01,2024,12,4,-2.4492935982947064e-16,1.0,0,1,0,32000.0,31000.0,45000.0,34666.666666666664,32666.666666666668,37250.0,5507.570547286101,0.9306,3,0,Stable
ST0004,A0001,2025-01,37000,5,2025-01-01,2025,1,1,0.4999999999999999,0.8660254037844387,1,0,0,34000.0,41000.0,36000.0,35666.666666666664,34000.0,36333.333333333336,4725.815626252607,0.9816,3,0,Stable
ST0004,A0001,2025-02,28000,7,2025-02-01,2025,2,1,0.8660254037844386,0.5000000000000001,1,0,0,37000.0,32000.0,38000.0,34333.333333333336,34166.666666666664,36416.66666666666,2516.611478423578,0.9428,3,0,Stable
ST0004,A0001,2025-03,39000,7,2025-03-01,2025,3,1,1.0,6.123233995736766e-17,1,0,1,28000.0,34000.0,35000.0,33000.0,33833.333333333336,35583.333333333336,4582.575694955837,0.9274,3,0,Stable
ST0004,A0001,2025-04,43000,9,2025-04-01,2025,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,39000.0,37000.0,42000.0,34666.666666666664,35166.666666666664,35916.666666666664,5859.465277082313,0.9652,3,0,Stable
ST0004,A0001,2025-05,33000,6,2025-05-01,2025,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,43000.0,28000.0,55000.0,36666.66666666666,35500.0,36000.0,7767.453465154028,1.0185,3,0,Stable
ST0004,A0001,2025-06,27000,5,2025-06-01,2025,6,2,1.2246467991473532e-16,-1.0,0,0,2,33000.0,39000.0,26000.0,38333.333333333336,35666.666666666664,34166.666666666664,5033.222956847168,1.1219,3,0,Stable
ST0004,A0001,2025-07,30000,6,2025-07-01,2025,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,27000.0,43000.0,36000.0,34333.333333333336,34500.0,34250.0,8082.903768654763,1.0024,3,0,Stable
ST0004,A0001,2025-08,26000,5,2025-08-01,2025,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,30000.0,33000.0,30000.0,30000.0,33333.333333333336,33750.0,3000.00000000001,0.8889,3,0,Stable
ST0004,A0001,2025-09,25000,5,2025-09-01,2025,9,3,-1.0,-1.8369701987210294e-16,0,0,3,26000.0,27000.0,31000.0,27666.666666666668,33000.0,33416.666666666664,2081.6659994661545,0.8279,3,0,Stable
ST0004,A0001,2025-10,20000,5,2025-10-01,2025,10,4,-0.8660254037844386,0.5000000000000001,0,1,3,25000.0,30000.0,41000.0,27000.0,30666.666666666668,32916.666666666664,2645.751311064609,0.8202,3,0,Stable
ST0004,A0001,2025-11,21000,5,2025-11-01,2025,11,4,-0.5000000000000004,0.8660254037844384,0,1,3,20000.0,26000.0,32000.0,23666.666666666668,26833.33333333333,31166.666666666668,3214.5502536643407,0.7593,3,0,Stable
ST0004,A0001,2025-12,15000,4,2025-12-01,2025,12,4,-2.4492935982947064e-16,1.0,0,1,0,21000.0,25000.0,34000.0,22000.0,24833.33333333333,30250.0,2645.7513110646223,0.7272,3,0,Stable
ST0006,A0001,2021-01,29000,7,2021-01-01,2021,1,1,0.4999999999999999,0.8660254037844387,1,0,0,35000.0,38000.0,27000.0,36666.66666666666,36166.66666666666,33000.0,1527.5252316519438,1.1111,5,0,Stable
ST0006,A0001,2021-02,28000,8,2021-02-01,2021,2,1,0.8660254037844386,0.5000000000000001,1,0,0,29000.0,37000.0,32000.0,33666.666666666664,34500.0,33166.666666666664,4163.331998932263,1.015,5,0,Stable
ST0006,A0001,2021-03,30000,10,2021-03-01,2021,3,1,1.0,6.123233995736766e-17,1,0,1,28000.0,35000.0,32000.0,30666.666666666668,34000.0,32833.333333333336,3785.938897200177,0.934,5,0,Stable
ST0006,A0001,2021-04,26000,6,2021-04-01,2021,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,30000.0,29000.0,30000.0,29000.0,32833.333333333336,32666.666666666668,999.9999999999734,0.8877,5,0,Stable
ST0006,A0001,2021-05,19000,8,2021-05-01,2021,5,2,0.4999999999999999,-0.8660254037844387,0,0,2,26000.0,28000.0,28000.0,28000.0,30833.33333333333,32333.33333333333,1999.999999999984,0.866,5,0,Stable
ST0006,A0001,2021-06,26000,7,2021-06-01,2021,6,2,1.2246467991473532e-16,-1.0,0,0,2,19000.0,30000.0,30000.0,25000.0,27833.33333333333,31583.33333333333,5567.764362830013,0.7915,5,0,Stable
ST0006,A0001,2021-07,27000,10,2021-07-01,2021,7,3,-0.4999999999999997,-0.8660254037844388,0,0,2,26000.0,26000.0,39000.0,23666.666666666668,26333.33333333333,31250.0,4041.451884327366,0.7573,5,0,Stable
ST0006,A0001,2021-08,27000,9,2021-08-01,2021,8,3,-0.8660254037844385,-0.5000000000000004,0,0,3,27000.0,19000.0,31000.0,24000.0,26000.0,30250.0,4358.89894354066,0.7934,5,0,Stable
